Title,Artist,Difficulty,Level,Genre,SdvxIn_Link,Score,Lamp,Grade,Youtube_Link
チョコレートスマイル,日向美ビタースイーツ♪ & ここなつ,NOV,4.0,ひなビタ♪/バンめし♪,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%81%E3%83%A7%E3%82%B3%E3%83%AC%E3%83%BC%E3%83%88%E3%82%B9%E3%83%9E%E3%82%A4%E3%83%AB%20NOV%20sdvx
ロマンシングエスケープ,ここなつ2.0,NOV,3.0,ひなビタ♪/バンめし♪,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%AD%E3%83%9E%E3%83%B3%E3%82%B7%E3%83%B3%E3%82%B0%E3%82%A8%E3%82%B9%E3%82%B1%E3%83%BC%E3%83%97%20NOV%20sdvx
孤独のドロップハンター,otoshi.b×でか大×みゅい,NOV,4.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E5%AD%A4%E7%8B%AC%E3%81%AE%E3%83%89%E3%83%AD%E3%83%83%E3%83%97%E3%83%8F%E3%83%B3%E3%82%BF%E3%83%BC%20NOV%20sdvx
ぼくらのはじまりのおと,Shiron+こふ×モリモリあつしと提供でお送りしました。,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%81%BC%E3%81%8F%E3%82%89%E3%81%AE%E3%81%AF%E3%81%98%E3%81%BE%E3%82%8A%E3%81%AE%E3%81%8A%E3%81%A8%20NOV%20sdvx
MiRÀi,#EmoCosine,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=MiR%C3%80i%20NOV%20sdvx
Line markeR,打打だいず,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Line%20markeR%20NOV%20sdvx
reSTART yOUR STORIES,setu-O,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=reSTART%20yOUR%20STORIES%20NOV%20sdvx
C18H27NO3(ryhki remix),ryhki,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=C18H27NO3%28ryhki%20remix%29%20NOV%20sdvx
Crack Traxxxx (108x3 BPM Remix),RoughSketch,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Crack%20Traxxxx%20%28108x3%20BPM%20Remix%29%20NOV%20sdvx
大宇宙ステージ奈落変,めと（Metomate）,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E5%A4%A7%E5%AE%87%E5%AE%99%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B8%E5%A5%88%E8%90%BD%E5%A4%89%20NOV%20sdvx
"Profession (αirlemoneX ""Mechanical Engineering"" Remix)",αirlemoneX,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Profession%20%28%CE%B1irlemoneX%20%22Mechanical%20Engineering%22%20Remix%29%20NOV%20sdvx
強風オールバック,Yukopi,NOV,1.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E5%BC%B7%E9%A2%A8%E3%82%AA%E3%83%BC%E3%83%AB%E3%83%90%E3%83%83%E3%82%AF%20NOV%20sdvx
テトリス,柊マグネタイト,NOV,4.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%86%E3%83%88%E3%83%AA%E3%82%B9%20NOV%20sdvx
人マニア,原口沙輔,NOV,2.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=%E4%BA%BA%E3%83%9E%E3%83%8B%E3%82%A2%20NOV%20sdvx
メズマライザー,サツキ,NOV,3.0,ボーカロイド,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%A1%E3%82%BA%E3%83%9E%E3%83%A9%E3%82%A4%E3%82%B6%E3%83%BC%20NOV%20sdvx
一水山風,Enterskip,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E4%B8%80%E6%B0%B4%E5%B1%B1%E9%A2%A8%20NOV%20sdvx
Superstar!,Tatsunoshin,NOV,7.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Superstar%21%20NOV%20sdvx
永久の粒虹,Yu-dachi,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E6%B0%B8%E4%B9%85%E3%81%AE%E7%B2%92%E8%99%B9%20NOV%20sdvx
鳳凰誓歌,流星のサイトシーイング feat.雪希,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E9%B3%B3%E5%87%B0%E8%AA%93%E6%AD%8C%20NOV%20sdvx
Lunatic Mare,Alkome,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Lunatic%20Mare%20NOV%20sdvx
ヴァルプルギスの夜,すっかりBPM200以下の曲を作れない体に改造されてしまった哀れなかぼちゃを見るがいい,NOV,6.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%B4%E3%82%A1%E3%83%AB%E3%83%97%E3%83%AB%E3%82%AE%E3%82%B9%E3%81%AE%E5%A4%9C%20NOV%20sdvx
Guinevere～白き妖精～,ぺのれり,NOV,7.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=Guinevere%EF%BD%9E%E7%99%BD%E3%81%8D%E5%A6%96%E7%B2%BE%EF%BD%9E%20NOV%20sdvx
細氷,かねこちはる,NOV,7.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=%E7%B4%B0%E6%B0%B7%20NOV%20sdvx
X1GNUS,BlackY,NOV,6.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=X1GNUS%20NOV%20sdvx
Never Forget Evergreen,黒魔,NOV,6.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=Never%20Forget%20Evergreen%20NOV%20sdvx
Nebula Dysorder,かめりあ,NOV,7.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=Nebula%20Dysorder%20NOV%20sdvx
For All The Challengers,cosMo＠暴走P,NOV,6.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=For%20All%20The%20Challengers%20NOV%20sdvx
Little Red Riding Hood,RoughSketch,NOV,6.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=Little%20Red%20Riding%20Hood%20NOV%20sdvx
while (screen is blue),kamome sano,NOV,7.0,SDVXオリジナル,,0.0,No Play,,https://www.youtube.com/results?search_query=while%20%28screen%20is%20blue%29%20NOV%20sdvx
Everything B.K.,nora2r,NOV,5.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=Everything%20B.K.%20NOV%20sdvx
B.B.K.K.B.K.K. (USAO Remix),nora2r Remixed by USAO,NOV,6.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=B.B.K.K.B.K.K.%20%28USAO%20Remix%29%20NOV%20sdvx
B.B.K.K.B.K.K. (影虎。 & siqlo PsyRemix),nora2r Remixed by 影虎。 & siqlo,NOV,4.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=B.B.K.K.B.K.K.%20%28%E5%BD%B1%E8%99%8E%E3%80%82%20%26%20siqlo%20PsyRemix%29%20NOV%20sdvx
ΛNXIENT:LEGΛXIEZ,Ashrount,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%CE%9BNXIENT%3ALEG%CE%9BXIEZ%20NOV%20sdvx
ØverwriteTheCatastrophe,deli.+駄々子,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%C3%98verwriteTheCatastrophe%20NOV%20sdvx
Cumulonimbus,Hidra-Xjeil,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Cumulonimbus%20NOV%20sdvx
Kool Awesome Croon,Super Shrimp,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Kool%20Awesome%20Croon%20NOV%20sdvx
I'm Your Treasure Box ＊あなたは マリンせんちょうを たからばこからみつけた。,宝鐘マリン,NOV,3.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=I%27m%20Your%20Treasure%20Box%20%EF%BC%8A%E3%81%82%E3%81%AA%E3%81%9F%E3%81%AF%20%E3%83%9E%E3%83%AA%E3%83%B3%E3%81%9B%E3%82%93%E3%81%A1%E3%82%87%E3%81%86%E3%82%92%20%E3%81%9F%E3%81%8B%E3%82%89%E3%81%B0%E3%81%93%E3%81%8B%E3%82%89%E3%81%BF%E3%81%A4%E3%81%91%E3%81%9F%E3%80%82%20NOV%20sdvx
Ahoy!! 我ら宝鐘海賊団☆,宝鐘マリン,NOV,4.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=Ahoy%21%21%20%E6%88%91%E3%82%89%E5%AE%9D%E9%90%98%E6%B5%B7%E8%B3%8A%E5%9B%A3%E2%98%86%20NOV%20sdvx
美少女無罪♡パイレーツ,宝鐘マリン,NOV,2.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=%E7%BE%8E%E5%B0%91%E5%A5%B3%E7%84%A1%E7%BD%AA%E2%99%A1%E3%83%91%E3%82%A4%E3%83%AC%E3%83%BC%E3%83%84%20NOV%20sdvx
幽霊船戦,宝鐘マリン,NOV,5.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=%E5%B9%BD%E9%9C%8A%E8%88%B9%E6%88%A6%20NOV%20sdvx
Come to Life,ARM (IOSYS) feat. Nicole Curry,NOV,6.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=Come%20to%20Life%20NOV%20sdvx
COSMIC V3LOCITY,"BEMANI Sound Team ""Coyaan & KE!JU & ZAQUVA""",NOV,7.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=COSMIC%20V3LOCITY%20NOV%20sdvx
SOLAR ECLIPSE,"Yuta Imai Vs. BEMANI Sound Team ""Yvya""",NOV,7.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=SOLAR%20ECLIPSE%20NOV%20sdvx
Imitated Visions,荒谷サトル,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Imitated%20Visions%20NOV%20sdvx
こどもかくしのアンダーランド,iru feat. 桃寝ちのい,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%81%93%E3%81%A9%E3%82%82%E3%81%8B%E3%81%8F%E3%81%97%E3%81%AE%E3%82%A2%E3%83%B3%E3%83%80%E3%83%BC%E3%83%A9%E3%83%B3%E3%83%89%20NOV%20sdvx
憧憬のファンファーレ,CHUBAY,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E6%86%A7%E6%86%AC%E3%81%AE%E3%83%95%E3%82%A1%E3%83%B3%E3%83%95%E3%82%A1%E3%83%BC%E3%83%AC%20NOV%20sdvx
Xinca,隣の庭は青い(庭師+Aoi),NOV,7.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Xinca%20NOV%20sdvx
JACK -the KING Ki11ing-,打打だいず vs. siromaru,NOV,7.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=JACK%20-the%20KING%20Ki11ing-%20NOV%20sdvx
すべてを賭して,ke-ji,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%81%99%E3%81%B9%E3%81%A6%E3%82%92%E8%B3%AD%E3%81%97%E3%81%A6%20NOV%20sdvx
Don't you dare play GOD,technoplanet feat. Tamako Kinoshita,NOV,8.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Don%27t%20you%20dare%20play%20GOD%20NOV%20sdvx
Voice 2 Voice n Voice,Acotto,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Voice%202%20Voice%20n%20Voice%20NOV%20sdvx
Growing Up／アニメ「この素晴らしい世界に祝福を！３」より,Machico,NOV,3.0,POPS&アニメ,,0.0,No Play,,https://www.youtube.com/results?search_query=Growing%20Up%EF%BC%8F%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%8C%E3%81%93%E3%81%AE%E7%B4%A0%E6%99%B4%E3%82%89%E3%81%97%E3%81%84%E4%B8%96%E7%95%8C%E3%81%AB%E7%A5%9D%E7%A6%8F%E3%82%92%EF%BC%81%EF%BC%93%E3%80%8D%E3%82%88%E3%82%8A%20NOV%20sdvx
GIGI BABA(brz_style),brz1128,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=GIGI%20BABA%28brz_style%29%20NOV%20sdvx
"PANIC HOLIC (かめりあ's ""24600 POWER"" Remix)",かめりあ,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=PANIC%20HOLIC%20%28%E3%81%8B%E3%82%81%E3%82%8A%E3%81%82%27s%20%2224600%20POWER%22%20Remix%29%20NOV%20sdvx
Four Leaves (Whitelily. remix),Whitelily.(みーに&しろさきあや),NOV,4.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Four%20Leaves%20%28Whitelily.%20remix%29%20NOV%20sdvx
OROCHI STRIKE,"Hommarju & BEMANI Sound Team ""兎々""",NOV,6.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=OROCHI%20STRIKE%20NOV%20sdvx
Blφφdy Cφncertφ,OSTER project & RoughSketch,NOV,6.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=Bl%CF%86%CF%86dy%20C%CF%86ncert%CF%86%20NOV%20sdvx
REINCARNATION,P*Light,NOV,7.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=REINCARNATION%20NOV%20sdvx
Lichtsäule,"かめりあ & BEMANI Sound Team ""PHQUASE""",NOV,7.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=Lichts%C3%A4ule%20NOV%20sdvx
Re:RHYZE,beatnation RHYZE,NOV,6.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=Re%3ARHYZE%20NOV%20sdvx
We Are GamerZ!,Ninja Never DieS!,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=We%20Are%20GamerZ%21%20NOV%20sdvx
∞vitUniverse,Lime,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E2%88%9EvitUniverse%20NOV%20sdvx
ハガネノツルギ,coTatsu,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%8F%E3%82%AC%E3%83%8D%E3%83%8E%E3%83%84%E3%83%AB%E3%82%AE%20NOV%20sdvx
¡¡Fanta∽cramble!!,Potwi,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%C2%A1%C2%A1Fanta%E2%88%BDcramble%21%21%20NOV%20sdvx
残像ニ繋ガレタ追憶ノHIDEAWAY,"SOUND HOLIC Vs. BEMANI Sound Team ""KE!JU"" feat. Nana Takahashi",NOV,3.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=%E6%AE%8B%E5%83%8F%E3%83%8B%E7%B9%8B%E3%82%AC%E3%83%AC%E3%82%BF%E8%BF%BD%E6%86%B6%E3%83%8EHIDEAWAY%20NOV%20sdvx
SUPER HEROINE!!,"Amateras Records vs BEMANI Sound Team ""TATSUYA"" feat. miko",NOV,3.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=SUPER%20HEROINE%21%21%20NOV%20sdvx
弾幕信仰,"豚乙女×BEMANI Sound Team ""PON""",NOV,5.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=%E5%BC%BE%E5%B9%95%E4%BF%A1%E4%BB%B0%20NOV%20sdvx
閉塞的フレーション,"Pizuya's Cell VS BEMANI Sound Team ""dj TAKA""",NOV,4.0,東方アレンジ,,0.0,No Play,,https://www.youtube.com/results?search_query=%E9%96%89%E5%A1%9E%E7%9A%84%E3%83%95%E3%83%AC%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%20NOV%20sdvx
ARACHNE,MAX MAXIMIZER,NOV,6.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=ARACHNE%20NOV%20sdvx
梅雪夜,Qrispy Joybox feat.mao,NOV,3.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=%E6%A2%85%E9%9B%AA%E5%A4%9C%20NOV%20sdvx
Crazy Jackpot,Hommarju,NOV,5.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=Crazy%20Jackpot%20NOV%20sdvx
黒紅掬い,猫叉Master feat.霜月はるか,NOV,4.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=%E9%BB%92%E7%B4%85%E6%8E%AC%E3%81%84%20NOV%20sdvx
Poochie,kors k,NOV,6.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=Poochie%20NOV%20sdvx
アイの雫,kuro,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%82%A2%E3%82%A4%E3%81%AE%E9%9B%AB%20NOV%20sdvx
Almandite,7mai,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Almandite%20NOV%20sdvx
邪魔をしないで,Symholic feat.狛茉璃奈,NOV,4.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E9%82%AA%E9%AD%94%E3%82%92%E3%81%97%E3%81%AA%E3%81%84%E3%81%A7%20NOV%20sdvx
Hopscotch,GrivR.,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Hopscotch%20NOV%20sdvx
XΛLT=ØVER,Ashrount,NOV,7.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=X%CE%9BLT%3D%C3%98VER%20NOV%20sdvx
Entropic EnĤαncemEnt,CHUBAY,NOV,7.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Entropic%20En%C4%A4%CE%B1ncemEnt%20NOV%20sdvx
SAD1STIC Я04D,Enterskip,NOV,7.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=SAD1STIC%20%D0%AF04D%20NOV%20sdvx
Sweetie Beauti Magic,打打だいず feat. 凜々,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Sweetie%20Beauti%20Magic%20NOV%20sdvx
月明りの旅人たち,coTatsu,NOV,4.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E6%9C%88%E6%98%8E%E3%82%8A%E3%81%AE%E6%97%85%E4%BA%BA%E3%81%9F%E3%81%A1%20NOV%20sdvx
Two of Wonder Lights,technoplanet feat. Tamako Kinoshita,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Two%20of%20Wonder%20Lights%20NOV%20sdvx
トキノコエト,setu-O meets 駄々子,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%88%E3%82%AD%E3%83%8E%E3%82%B3%E3%82%A8%E3%83%88%20NOV%20sdvx
Vigor(siqlo's Hi-Tech Veats),siqlo,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Vigor%28siqlo%27s%20Hi-Tech%20Veats%29%20NOV%20sdvx
おにいちゃんグリッチホップ ～eternal love remix～,HOUJIROU feat. 杠葉えりか,NOV,3.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%81%8A%E3%81%AB%E3%81%84%E3%81%A1%E3%82%83%E3%82%93%E3%82%B0%E3%83%AA%E3%83%83%E3%83%81%E3%83%9B%E3%83%83%E3%83%97%20%EF%BD%9Eeternal%20love%20remix%EF%BD%9E%20NOV%20sdvx
Scarlet Pinheel -appassionato-,BlackY,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Scarlet%20Pinheel%20-appassionato-%20NOV%20sdvx
ミュージックプレイヤー （J-pop Remix）,technoplanet feat. Risa Yuzuki,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%9F%E3%83%A5%E3%83%BC%E3%82%B8%E3%83%83%E3%82%AF%E3%83%97%E3%83%AC%E3%82%A4%E3%83%A4%E3%83%BC%20%EF%BC%88J-pop%20Remix%EF%BC%89%20NOV%20sdvx
WobbleTangleFestival (影虎。 & ikaruga_nex's HDM RMX),影虎。 & ikaruga_nex,NOV,4.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=WobbleTangleFestival%20%28%E5%BD%B1%E8%99%8E%E3%80%82%20%26%20ikaruga_nex%27s%20HDM%20RMX%29%20NOV%20sdvx
King's Gambit,brz1128,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=King%27s%20Gambit%20NOV%20sdvx
七七七夕,Mono. + uynet,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E4%B8%83%E4%B8%83%E4%B8%83%E5%A4%95%20NOV%20sdvx
HEAVEN KNOWS,U-ske feat.石橋桃,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=HEAVEN%20KNOWS%20NOV%20sdvx
You Only Live Twice,Sephid feat. aria,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=You%20Only%20Live%20Twice%20NOV%20sdvx
愛昧ショコラーテ,角巻わため,NOV,2.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=%E6%84%9B%E6%98%A7%E3%82%B7%E3%83%A7%E3%82%B3%E3%83%A9%E3%83%BC%E3%83%86%20NOV%20sdvx
曇天羊,角巻わため,NOV,3.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=%E6%9B%87%E5%A4%A9%E7%BE%8A%20NOV%20sdvx
My song,角巻わため,NOV,5.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=My%20song%20NOV%20sdvx
What an amazing swing,角巻わため,NOV,4.0,その他,,0.0,No Play,,https://www.youtube.com/results?search_query=What%20an%20amazing%20swing%20NOV%20sdvx
Appliqué(Vocal Remix),nonomori feat. Nanao,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Appliqu%C3%A9%28Vocal%20Remix%29%20NOV%20sdvx
Gate of Atlantis (Vocal ∞ Mix),MasKaleido feat. ぁゅ,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Gate%20of%20Atlantis%20%28Vocal%20%E2%88%9E%20Mix%29%20NOV%20sdvx
The setting sun(burst),nozakita kazumi,NOV,4.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=The%20setting%20sun%28burst%29%20NOV%20sdvx
Max Burning!!(GαineN Beyond yΩu Remix),概念,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Max%20Burning%21%21%28G%CE%B1ineN%20Beyond%20y%CE%A9u%20Remix%29%20NOV%20sdvx
ARISE,Juggernaut.,NOV,7.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=ARISE%20NOV%20sdvx
Allegro Saetta,天束 vs. siromaru,NOV,7.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Allegro%20Saetta%20NOV%20sdvx
{ eXLIPXe },{ かめりあ },NOV,8.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%7B%20eXLIPXe%20%7D%20NOV%20sdvx
ウイジン,"CHUBAY as ""NOVICE""",NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%82%A6%E3%82%A4%E3%82%B8%E3%83%B3%20NOV%20sdvx
Ex concordia felicitas,Connexio,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Ex%20concordia%20felicitas%20NOV%20sdvx
Colorful Magical Parade,Tsubusare BOZZ feat.madoka*,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Colorful%20Magical%20Parade%20NOV%20sdvx
StellarflightS,otoshi.b,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=StellarflightS%20NOV%20sdvx
Knew Order,あまみ×ひなみ,NOV,4.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Knew%20Order%20NOV%20sdvx
NO SURRENDER,493Water,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=NO%20SURRENDER%20NOV%20sdvx
BEMANI PRO LEAGUE -SEASON 2- SOUND VOLTEX ULTIMATE MEDLEY,FLOOR LEGENDS -BPL S2 SDVX-,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=BEMANI%20PRO%20LEAGUE%20-SEASON%202-%20SOUND%20VOLTEX%20ULTIMATE%20MEDLEY%20NOV%20sdvx
プリュネシエル,瀬名 feat. 音羽ことり。,NOV,4.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%83%97%E3%83%AA%E3%83%A5%E3%83%8D%E3%82%B7%E3%82%A8%E3%83%AB%20NOV%20sdvx
Cuz we <3 this Game,打打だいず,NOV,7.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Cuz%20we%20%3C3%20this%20Game%20NOV%20sdvx
Xeno Gravity,xi,NOV,7.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Xeno%20Gravity%20NOV%20sdvx
NEMSYS ARENA World Hexathlon,隣の庭は青い(庭師+Aoi),NOV,8.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=NEMSYS%20ARENA%20World%20Hexathlon%20NOV%20sdvx
異次元の孤独～カナタノキミヘ～,RoughSkreamZ feat. Sennzai,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E7%95%B0%E6%AC%A1%E5%85%83%E3%81%AE%E5%AD%A4%E7%8B%AC%EF%BD%9E%E3%82%AB%E3%83%8A%E3%82%BF%E3%83%8E%E3%82%AD%E3%83%9F%E3%83%98%EF%BD%9E%20NOV%20sdvx
Crawl Out Immortal,U-ske feat.Parfaitty,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Crawl%20Out%20Immortal%20NOV%20sdvx
SΛMVICΛ,seatrus -Reborn-,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=S%CE%9BMVIC%CE%9B%20NOV%20sdvx
MΔX FLAVØR,EmoCosine overlay,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=M%CE%94X%20FLAV%C3%98R%20NOV%20sdvx
Ars Magna,Riz,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Ars%20Magna%20NOV%20sdvx
Inevitable Magic,Alkome,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Inevitable%20Magic%20NOV%20sdvx
LOVE TONIC,影虎。,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=LOVE%20TONIC%20NOV%20sdvx
waxing and wanding,青龍,NOV,6.0,BEMANI,,0.0,No Play,,https://www.youtube.com/results?search_query=waxing%20and%20wanding%20NOV%20sdvx
グリーディ・スターズ！,みーに feat. しろさきあや,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%87%E3%82%A3%E3%83%BB%E3%82%B9%E3%82%BF%E3%83%BC%E3%82%BA%EF%BC%81%20NOV%20sdvx
Di-Da-De-Doo,Yu_Asahina ft.Mizutama,NOV,5.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Di-Da-De-Doo%20NOV%20sdvx
Break Through Δpex,Halv feat.Kuroa*,NOV,6.0,FLOOR,,0.0,No Play,,https://www.youtube.com/results?search_query=Break%20Through%20%CE%94pex%20NOV%20sdvx
